"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.488475269E2,3.052607179E-2,4.668693244E-2,9.924564362E0
2.488495372E2,2.573766746E-2,2.753331885E-2,9.924564362E0
2.488515474E2,3.052607179E-2,4.189852998E-2,9.900622368E0
2.488535577E2,4.010287672E-2,2.753331885E-2,9.891045570E0
2.488555679E2,1.137245819E-2,3.232172132E-2,9.914987564E0
2.488575782E2,1.137245819E-2,1.795651205E-2,9.919775963E0
2.488595885E2,-2.992752008E-3,3.711012751E-2,9.943717957E0
2.488615987E2,-1.256955881E-2,2.753331885E-2,9.938929558E0
2.488636090E2,-2.992752008E-3,2.753331885E-2,9.934141159E0
2.488656192E2,-7.781155407E-3,2.753331885E-2,9.919775963E0
2.488676295E2,2.573766746E-2,3.232172132E-2,9.919775963E0
2.488696398E2,1.137245819E-2,2.274491638E-2,9.919775963E0
2.488716500E2,6.584054790E-3,8.379706182E-3,9.919775963E0
2.488736603E2,6.584054790E-3,3.232172132E-2,9.919775963E0
2.488756705E2,-7.781155407E-3,4.189852998E-2,9.943717957E0
2.488776808E2,6.584054790E-3,4.189852998E-2,9.919775963E0
2.488796911E2,6.584054790E-3,5.147533491E-2,9.924564362E0
2.488817013E2,3.531447425E-2,4.668693244E-2,9.900622368E0
2.488837116E2,2.573766746E-2,4.668693244E-2,9.900622368E0
2.488857218E2,3.052607179E-2,6.105214357E-2,9.910199165E0
2.488877321E2,1.616086066E-2,2.274491638E-2,9.910199165E0
2.488897424E2,2.573766746E-2,2.753331885E-2,9.943717957E0
2.488917526E2,6.584054790E-3,1.795651205E-2,9.938929558E0
2.488937629E2,-2.992752008E-3,2.274491638E-2,9.953294754E0
2.488957731E2,1.616086066E-2,8.379706182E-3,9.934141159E0
2.488977834E2,-7.781155407E-3,4.189852998E-2,9.914987564E0
2.488997937E2,-2.992752008E-3,3.232172132E-2,9.900622368E0
2.489018039E2,2.573766746E-2,3.232172132E-2,9.924564362E0
2.489038142E2,1.137245819E-2,3.711012751E-2,9.910199165E0
2.489058244E2,2.094926499E-2,2.753331885E-2,9.919775963E0
2.489078347E2,1.137245819E-2,8.379706182E-3,9.938929558E0
2.489098450E2,1.137245819E-2,2.274491638E-2,9.938929558E0
2.489118552E2,1.795651275E-3,2.753331885E-2,9.929352760E0
2.489138655E2,-2.992752008E-3,2.753331885E-2,9.919775963E0
2.489158758E2,1.795651275E-3,4.189852998E-2,9.919775963E0
2.489178860E2,-7.781155407E-3,4.668693244E-2,9.924564362E0
2.489198963E2,1.137245819E-2,4.668693244E-2,9.929352760E0
2.489219065E2,2.573766746E-2,4.668693244E-2,9.938929558E0
2.489239168E2,2.573766746E-2,2.753331885E-2,9.914987564E0
2.489259271E2,2.573766746E-2,2.753331885E-2,9.929352760E0
2.489279373E2,1.616086066E-2,2.274491638E-2,9.938929558E0
2.489299476E2,1.137245819E-2,1.316810958E-2,9.929352760E0
2.489319578E2,6.584054790E-3,2.274491638E-2,9.938929558E0
2.489339681E2,-2.992752008E-3,3.711012751E-2,9.929352760E0
2.489359784E2,6.584054790E-3,3.232172132E-2,9.919775963E0
2.489379886E2,6.584054790E-3,3.711012751E-2,9.905410767E0
2.489399989E2,2.094926499E-2,4.668693244E-2,9.924564362E0
2.489420091E2,2.094926499E-2,3.232172132E-2,9.919775963E0
2.489440194E2,1.137245819E-2,2.274491638E-2,9.953294754E0
2.489460297E2,2.573766746E-2,2.274491638E-2,9.934141159E0
2.489480399E2,3.052607179E-2,1.316810958E-2,9.924564362E0
2.489500502E2,3.052607179E-2,8.379706182E-3,9.958083153E0
2.489520604E2,3.052607179E-2,2.753331885E-2,9.929352760E0
2.489540707E2,-2.992752008E-3,4.668693244E-2,9.924564362E0
2.489560810E2,1.795651275E-3,2.753331885E-2,9.910199165E0
2.489580912E2,1.616086066E-2,4.189852998E-2,9.910199165E0
2.489601015E2,2.573766746E-2,3.232172132E-2,9.924564362E0
2.489621117E2,3.052607179E-2,3.232172132E-2,9.938929558E0
2.489641220E2,2.573766746E-2,3.232172132E-2,9.958083153E0
2.489661323E2,1.616086066E-2,1.795651205E-2,9.919775963E0
2.489681425E2,1.795651275E-3,3.232172132E-2,9.934141159E0
2.489701528E2,-7.781155407E-3,2.753331885E-2,9.934141159E0
2.489721630E2,-2.992752008E-3,4.668693244E-2,9.910199165E0
2.489741733E2,-1.256955881E-2,5.626374111E-2,9.919775963E0
2.489761836E2,-2.992752008E-3,4.189852998E-2,9.914987564E0
2.489781938E2,1.137245819E-2,3.711012751E-2,9.910199165E0
2.489802041E2,2.573766746E-2,5.626374111E-2,9.919775963E0
2.489822143E2,3.052607179E-2,3.232172132E-2,9.924564362E0
2.489842246E2,4.010287672E-2,2.753331885E-2,9.929352760E0
2.489862349E2,4.967968538E-2,3.232172132E-2,9.934141159E0
2.489882451E2,6.584054790E-3,3.711012751E-2,9.929352760E0
2.489902554E2,-7.781155407E-3,2.753331885E-2,9.938929558E0
2.489922656E2,-2.214636654E-2,4.668693244E-2,9.919775963E0
2.489942759E2,1.137245819E-2,5.147533491E-2,9.929352760E0
2.489962862E2,1.616086066E-2,3.232172132E-2,9.919775963E0
2.489982964E2,1.795651275E-3,4.668693244E-2,9.938929558E0
2.490003067E2,2.094926499E-2,5.147533491E-2,9.943717957E0
2.490023169E2,1.616086066E-2,2.753331885E-2,9.938929558E0
2.490043272E2,1.616086066E-2,4.189852998E-2,9.938929558E0
2.490063375E2,1.795651275E-3,2.274491638E-2,9.948506355E0
2.490083477E2,6.584054790E-3,3.711012751E-2,9.924564362E0
2.490103580E2,1.616086066E-2,3.232172132E-2,9.905410767E0
2.490123683E2,3.052607179E-2,3.711012751E-2,9.910199165E0
2.490143785E2,2.573766746E-2,4.189852998E-2,9.895833969E0
2.490163888E2,3.531447425E-2,2.753331885E-2,9.914987564E0
2.490183990E2,2.094926499E-2,3.232172132E-2,9.934141159E0
2.490204093E2,-2.992752008E-3,2.753331885E-2,9.929352760E0
2.490224196E2,1.137245819E-2,1.795651205E-2,9.948506355E0
2.490244298E2,6.584054790E-3,2.274491638E-2,9.962871552E0
2.490264401E2,-2.693476900E-2,2.753331885E-2,9.919775963E0
2.490284503E2,1.137245819E-2,2.753331885E-2,9.919775963E0
2.490304606E2,6.584054790E-3,3.232172132E-2,9.905410767E0
2.490324709E2,4.010287672E-2,3.711012751E-2,9.929352760E0
2.490344811E2,1.137245819E-2,4.189852998E-2,9.934141159E0
2.490364914E2,2.573766746E-2,2.274491638E-2,9.938929558E0
2.490385016E2,6.584054790E-3,4.668693244E-2,9.938929558E0
2.490405119E2,-1.256955881E-2,3.711012751E-2,9.929352760E0
2.490425222E2,3.052607179E-2,1.795651205E-2,9.910199165E0
2.490445324E2,1.137245819E-2,3.232172132E-2,9.905410767E0
2.490465427E2,-7.781155407E-3,2.753331885E-2,9.914987564E0
2.490485529E2,1.137245819E-2,4.668693244E-2,9.919775963E0
2.490505632E2,-2.992752008E-3,6.105214357E-2,9.929352760E0
2.490525735E2,2.094926499E-2,3.232172132E-2,9.943717957E0
2.490545837E2,2.573766746E-2,2.274491638E-2,9.962871552E0
2.490565940E2,1.795651275E-3,1.795651205E-2,9.910199165E0
2.490586042E2,1.616086066E-2,1.795651205E-2,9.919775963E0
2.490606145E2,6.584054790E-3,2.753331885E-2,9.934141159E0
2.490626248E2,6.584054790E-3,2.274491638E-2,9.938929558E0
2.490646350E2,1.795651275E-3,3.232172132E-2,9.934141159E0
2.490666453E2,2.094926499E-2,2.274491638E-2,9.934141159E0
2.490686555E2,-1.256955881E-2,4.668693244E-2,9.919775963E0
2.490706658E2,-7.781155407E-3,4.668693244E-2,9.934141159E0
2.490726761E2,2.094926499E-2,3.232172132E-2,9.924564362E0
2.490746863E2,6.584054790E-3,4.189852998E-2,9.929352760E0
2.490766966E2,1.137245819E-2,2.753331885E-2,9.919775963E0
2.490787068E2,1.137245819E-2,8.379706182E-3,9.919775963E0
2.490807171E2,1.616086066E-2,1.795651205E-2,9.938929558E0
2.490827274E2,1.616086066E-2,4.189852998E-2,9.924564362E0
2.490847376E2,-2.992752008E-3,3.232172132E-2,9.929352760E0
2.490867479E2,1.616086066E-2,4.668693244E-2,9.934141159E0
2.490887581E2,-1.256955881E-2,4.189852998E-2,9.910199165E0
2.490907684E2,6.584054790E-3,4.189852998E-2,9.943717957E0
2.490927787E2,2.573766746E-2,3.232172132E-2,9.919775963E0
2.490947889E2,2.573766746E-2,1.795651205E-2,9.938929558E0
2.490967992E2,2.573766746E-2,2.274491638E-2,9.938929558E0
2.490988094E2,6.584054790E-3,3.232172132E-2,9.919775963E0
2.491008197E2,1.137245819E-2,5.147533491E-2,9.934141159E0
2.491028300E2,-2.693476900E-2,3.232172132E-2,9.938929558E0
2.491048402E2,6.584054790E-3,5.626374111E-2,9.934141159E0
2.491068505E2,6.584054790E-3,1.795651205E-2,9.938929558E0
2.491088608E2,2.573766746E-2,2.753331885E-2,9.924564362E0
2.491108710E2,2.094926499E-2,3.711012751E-2,9.910199165E0
2.491128813E2,3.531447425E-2,8.379706182E-3,9.919775963E0
2.491148915E2,4.489128292E-2,1.795651205E-2,9.914987564E0
2.491169018E2,1.795651275E-3,8.379706182E-3,9.934141159E0
2.491189121E2,2.094926499E-2,1.795651205E-2,9.962871552E0
2.491209223E2,6.584054790E-3,3.711012751E-2,9.948506355E0
2.491229326E2,-1.256955881E-2,1.795651205E-2,9.962871552E0
2.491249428E2,-7.781155407E-3,3.232172132E-2,9.919775963E0
2.491269531E2,1.616086066E-2,3.711012751E-2,9.910199165E0
2.491289634E2,1.795651275E-3,3.711012751E-2,9.891045570E0
2.491309736E2,3.531447425E-2,3.711012751E-2,9.900622368E0
2.491329839E2,1.616086066E-2,3.232172132E-2,9.929352760E0
2.491349941E2,2.094926499E-2,2.753331885E-2,9.943717957E0
2.491370044E2,6.584054790E-3,2.274491638E-2,9.948506355E0
2.491390147E2,1.616086066E-2,2.753331885E-2,9.934141159E0
2.491410249E2,6.584054790E-3,3.711012751E-2,9.929352760E0
2.491430352E2,1.137245819E-2,4.668693244E-2,9.895833969E0
2.491450454E2,1.616086066E-2,4.189852998E-2,9.900622368E0
2.491470522E2,2.094926499E-2,3.711012751E-2,9.900622368E0
2.491490589E2,3.052607179E-2,2.753331885E-2,9.938929558E0
2.491510660E2,1.137245819E-2,2.753331885E-2,9.953294754E0
2.491530737E2,6.584054790E-3,1.795651205E-2,9.972448349E0
2.491550819E2,1.137245819E-2,2.753331885E-2,9.967659950E0
2.491570909E2,1.795651275E-3,2.753331885E-2,9.929352760E0
2.491591005E2,-2.992752008E-3,3.232172132E-2,9.910199165E0
2.491611109E2,6.584054790E-3,5.147533491E-2,9.895833969E0
2.491631218E2,2.094926499E-2,5.626374111E-2,9.914987564E0
2.491651335E2,2.094926499E-2,6.105214357E-2,9.914987564E0
2.491671456E2,2.573766746E-2,3.711012751E-2,9.938929558E0
2.491691581E2,2.094926499E-2,2.753331885E-2,9.943717957E0
2.491711710E2,4.010287672E-2,2.274491638E-2,9.919775963E0
2.491731841E2,1.795651275E-3,8.379706182E-3,9.910199165E0
2.491751973E2,1.137245819E-2,2.753331885E-2,9.924564362E0
2.491772102E2,1.795651275E-3,3.711012751E-2,9.924564362E0
2.491792204E2,1.137245819E-2,2.753331885E-2,9.919775963E0
2.491812307E2,-2.992752008E-3,2.753331885E-2,9.919775963E0
2.491832410E2,2.094926499E-2,3.711012751E-2,9.910199165E0
2.491852512E2,6.584054790E-3,3.232172132E-2,9.934141159E0
2.491872615E2,1.616086066E-2,4.189852998E-2,9.943717957E0
2.491892717E2,-2.992752008E-3,2.274491638E-2,9.924564362E0
2.491912820E2,6.584054790E-3,2.753331885E-2,9.929352760E0
2.491932923E2,1.137245819E-2,4.189852998E-2,9.924564362E0
2.491953025E2,2.094926499E-2,1.795651205E-2,9.910199165E0
2.491973128E2,2.094926499E-2,2.753331885E-2,9.924564362E0
2.491993230E2,1.616086066E-2,4.668693244E-2,9.924564362E0
2.492013333E2,1.795651275E-3,1.795651205E-2,9.914987564E0
2.492033436E2,2.094926499E-2,3.711012751E-2,9.924564362E0
2.492053538E2,6.584054790E-3,4.668693244E-2,9.948506355E0
2.492073641E2,1.137245819E-2,1.795651205E-2,9.929352760E0
2.492093743E2,2.573766746E-2,1.795651205E-2,9.929352760E0
2.492113846E2,1.137245819E-2,2.753331885E-2,9.934141159E0
2.492133949E2,1.795651275E-3,1.316810958E-2,9.924564362E0
2.492154051E2,6.584054790E-3,2.753331885E-2,9.919775963E0
2.492174154E2,-1.256955881E-2,3.711012751E-2,9.934141159E0
2.492194256E2,-2.992752008E-3,4.189852998E-2,9.929352760E0
2.492214359E2,1.137245819E-2,2.274491638E-2,9.910199165E0
2.492234462E2,1.795651275E-3,3.711012751E-2,9.938929558E0
2.492254564E2,1.616086066E-2,2.753331885E-2,9.929352760E0
2.492274667E2,2.094926499E-2,3.232172132E-2,9.938929558E0
2.492294769E2,1.616086066E-2,3.232172132E-2,9.900622368E0
2.492314872E2,1.137245819E-2,1.316810958E-2,9.919775963E0
2.492334975E2,-2.214636654E-2,2.753331885E-2,9.924564362E0
2.492355077E2,1.616086066E-2,4.189852998E-2,9.929352760E0
2.492375180E2,1.795651275E-3,4.189852998E-2,9.938929558E0
2.492395283E2,-7.781155407E-3,2.274491638E-2,9.943717957E0
2.492415385E2,1.137245819E-2,5.626374111E-2,9.934141159E0
2.492435488E2,3.052607179E-2,3.711012751E-2,9.929352760E0
2.492455590E2,4.010287672E-2,2.274491638E-2,9.938929558E0
2.492475693E2,3.052607179E-2,1.316810958E-2,9.924564362E0
2.492495796E2,1.137245819E-2,3.232172132E-2,9.924564362E0
2.492515898E2,1.137245819E-2,1.795651205E-2,9.962871552E0
2.492536001E2,2.094926499E-2,5.147533491E-2,9.938929558E0
2.492556103E2,-2.992752008E-3,1.795651205E-2,9.929352760E0
2.492576206E2,1.795651275E-3,3.232172132E-2,9.919775963E0
2.492596309E2,6.584054790E-3,3.232172132E-2,9.914987564E0
2.492616411E2,1.137245819E-2,1.795651205E-2,9.910199165E0
2.492636514E2,1.137245819E-2,2.753331885E-2,9.919775963E0
2.492656616E2,2.094926499E-2,3.711012751E-2,9.934141159E0
2.492676719E2,6.584054790E-3,3.232172132E-2,9.919775963E0
2.492696822E2,2.573766746E-2,3.711012751E-2,9.929352760E0
2.492716924E2,1.795651275E-3,3.711012751E-2,9.900622368E0
2.492737027E2,1.137245819E-2,1.795651205E-2,9.924564362E0
2.492757129E2,6.584054790E-3,4.668693244E-2,9.929352760E0
2.492777232E2,-2.992752008E-3,2.753331885E-2,9.910199165E0
2.492797335E2,1.137245819E-2,1.316810958E-2,9.953294754E0
2.492817437E2,2.573766746E-2,5.147533491E-2,9.958083153E0
2.492837540E2,1.616086066E-2,2.274491638E-2,9.924564362E0
2.492857642E2,2.094926499E-2,2.274491638E-2,9.934141159E0
2.492877745E2,1.616086066E-2,4.189852998E-2,9.934141159E0
2.492897848E2,-1.735796221E-2,3.711012751E-2,9.943717957E0
2.492917950E2,-1.256955881E-2,3.711012751E-2,9.924564362E0
2.492938053E2,-1.735796221E-2,5.147533491E-2,9.929352760E0
2.492958155E2,6.584054790E-3,2.753331885E-2,9.914987564E0
2.492978258E2,2.573766746E-2,4.189852998E-2,9.934141159E0
2.492998361E2,3.531447425E-2,4.668693244E-2,9.919775963E0
2.493018463E2,4.489128292E-2,2.753331885E-2,9.914987564E0
2.493038566E2,4.489128292E-2,8.379706182E-3,9.919775963E0
2.493058668E2,1.137245819E-2,4.189852998E-2,9.929352760E0
2.493078771E2,1.137245819E-2,4.668693244E-2,9.938929558E0
2.493098874E2,-1.256955881E-2,3.711012751E-2,9.962871552E0
2.493118976E2,6.584054790E-3,4.189852998E-2,9.919775963E0
2.493139079E2,2.094926499E-2,2.753331885E-2,9.891045570E0
2.493159181E2,2.094926499E-2,2.274491638E-2,9.900622368E0
2.493179284E2,2.573766746E-2,2.274491638E-2,9.919775963E0
2.493199387E2,2.573766746E-2,-1.197100850E-3,9.938929558E0
2.493219489E2,2.573766746E-2,2.274491638E-2,9.962871552E0
2.493239592E2,-7.781155407E-3,2.753331885E-2,9.953294754E0
2.493259694E2,-2.214636654E-2,4.668693244E-2,9.948506355E0
2.493279797E2,-1.256955881E-2,3.711012751E-2,9.914987564E0
2.493299900E2,6.584054790E-3,4.668693244E-2,9.891045570E0
2.493320002E2,1.137245819E-2,3.711012751E-2,9.881468773E0
2.493340105E2,2.573766746E-2,3.711012751E-2,9.891045570E0
2.493360208E2,2.573766746E-2,3.711012751E-2,9.934141159E0
2.493380310E2,3.531447425E-2,8.379706182E-3,9.977236748E0
2.493400413E2,1.137245819E-2,3.591302549E-3,9.967659950E0
2.493420515E2,-7.781155407E-3,2.753331885E-2,9.967659950E0
2.493440618E2,6.584054790E-3,5.147533491E-2,9.910199165E0
2.493460721E2,1.137245819E-2,2.274491638E-2,9.886257172E0
2.493480823E2,1.616086066E-2,3.232172132E-2,9.862315178E0
2.493500926E2,2.094926499E-2,4.668693244E-2,9.891045570E0
2.493521028E2,3.052607179E-2,2.274491638E-2,9.905410767E0
2.493541131E2,1.137245819E-2,3.232172132E-2,9.962871552E0
2.493561234E2,3.052607179E-2,3.232172132E-2,9.982025146E0
2.493581336E2,1.137245819E-2,3.591302549E-3,9.962871552E0
2.493601439E2,-2.992752008E-3,2.274491638E-2,9.953294754E0
2.493621541E2,1.137245819E-2,3.711012751E-2,9.900622368E0
2.493641644E2,6.584054790E-3,2.274491638E-2,9.886257172E0
2.493661747E2,1.616086066E-2,3.232172132E-2,9.900622368E0
2.493681849E2,2.573766746E-2,3.711012751E-2,9.910199165E0
2.493701952E2,-7.781155407E-3,3.711012751E-2,9.967659950E0
2.493722054E2,2.573766746E-2,3.711012751E-2,9.948506355E0
2.493742157E2,3.052607179E-2,3.711012751E-2,9.943717957E0
2.493762260E2,2.094926499E-2,3.711012751E-2,9.943717957E0
2.493782362E2,2.573766746E-2,1.795651205E-2,9.934141159E0
2.493802465E2,6.584054790E-3,3.232172132E-2,9.886257172E0
2.493822567E2,3.531447425E-2,3.232172132E-2,9.900622368E0
2.493842670E2,6.584054790E-3,4.189852998E-2,9.919775963E0
2.493862773E2,6.584054790E-3,3.232172132E-2,9.938929558E0
2.493882875E2,-1.735796221E-2,2.274491638E-2,9.934141159E0
2.493902978E2,-2.992752008E-3,2.753331885E-2,9.924564362E0
2.493923080E2,1.616086066E-2,3.711012751E-2,9.943717957E0
2.493943183E2,1.616086066E-2,3.232172132E-2,9.948506355E0
2.493963249E2,3.052607179E-2,4.668693244E-2,9.934141159E0
2.493983314E2,2.094926499E-2,3.711012751E-2,9.924564362E0
2.494003384E2,2.573766746E-2,4.189852998E-2,9.881468773E0
2.494023459E2,1.137245819E-2,2.274491638E-2,9.900622368E0
2.494043540E2,1.137245819E-2,5.147533491E-2,9.910199165E0
2.494063628E2,1.616086066E-2,4.189852998E-2,9.905410767E0
2.494083724E2,2.573766746E-2,1.316810958E-2,9.934141159E0
2.494103826E2,6.584054790E-3,3.711012751E-2,9.943717957E0
2.494123936E2,1.137245819E-2,2.274491638E-2,9.953294754E0
2.494144051E2,2.094926499E-2,3.232172132E-2,9.938929558E0
2.494164173E2,3.531447425E-2,2.274491638E-2,9.919775963E0
2.494184299E2,3.531447425E-2,1.795651205E-2,9.905410767E0
2.494204428E2,3.052607179E-2,3.232172132E-2,9.910199165E0
2.494224560E2,1.795651275E-3,5.147533491E-2,9.914987564E0
2.494244693E2,-1.256955881E-2,3.711012751E-2,9.938929558E0
2.494264826E2,-7.781155407E-3,2.274491638E-2,9.943717957E0
2.494284930E2,-1.256955881E-2,7.541735470E-2,9.977236748E0
2.494305033E2,6.584054790E-3,1.795651205E-2,9.953294754E0
2.494325135E2,2.573766746E-2,4.668693244E-2,9.900622368E0
2.494345238E2,4.967968538E-2,3.711012751E-2,9.905410767E0
2.494365340E2,3.052607179E-2,3.591302549E-3,9.876680374E0
2.494385443E2,6.584054790E-3,3.232172132E-2,9.876680374E0
2.494405546E2,1.795651275E-3,5.147533491E-2,9.948506355E0
2.494425648E2,-7.781155407E-3,3.232172132E-2,9.934141159E0
2.494445751E2,-1.256955881E-2,4.189852998E-2,9.977236748E0
2.494465853E2,6.584054790E-3,4.189852998E-2,9.938929558E0
2.494485956E2,2.573766746E-2,2.274491638E-2,9.910199165E0
